Combined_Key,Country_Region,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case_Fatality_Ratio
"Nolan, Texas, US",US,136,3,0,133.0,924.2897920347967,2.2058823529411766
"Nueces, Texas, US",US,16234,259,0,15975.0,4480.8912099013505,1.5954170259948257
"Ochiltree, Texas, US",US,99,2,0,97.0,1006.5067100447336,2.0202020202020203
"Oldham, Texas, US",US,14,1,0,13.0,662.8787878787879,7.142857142857142
"Orange, Texas, US",US,1493,23,0,1470.0,1790.2537291956448,1.5405224380442062
"Palo Pinto, Texas, US",US,304,9,0,295.0,1041.4882318681696,2.960526315789473
"Panola, Texas, US",US,297,18,0,279.0,1280.503578511684,6.0606060606060606
"Parker, Texas, US",US,1329,19,0,1310.0,930.1641960273801,1.429646350639579
"Parmer, Texas, US",US,349,7,0,342.0,3633.524206142634,2.005730659025788
"Pecos, Texas, US",US,249,2,0,247.0,1573.6585982430634,0.8032128514056225
"Polk, Texas, US",US,762,13,0,749.0,1483.8470975405523,1.7060367454068242
"Potter, Texas, US",US,3731,45,0,3686.0,3177.617851211515,1.206110962208523
"Presidio, Texas, US",US,47,2,0,45.0,701.0739856801912,4.25531914893617
"Rains, Texas, US",US,51,1,0,50.0,407.54355122263047,1.96078431372549
"Randall, Texas, US",US,1765,21,0,1744.0,1281.6509697704644,1.1898016997167138
"Reagan, Texas, US",US,64,3,0,61.0,1662.769550532606,4.6875
"Real, Texas, US",US,88,1,0,87.0,2549.246813441483,1.1363636363636365
"Red River, Texas, US",US,137,11,0,126.0,1139.4826582383764,8.02919708029197
"Reeves, Texas, US",US,148,5,0,143.0,926.3895843765648,3.3783783783783785
"Refugio, Texas, US",US,235,4,0,231.0,3382.268278641336,1.702127659574468
"Roberts, Texas, US",US,6,0,0,6.0,702.5761124121782,0.0
"Robertson, Texas, US",US,236,2,0,234.0,1382.2185779547851,0.8474576271186439
"Rockwall, Texas, US",US,1033,15,0,1018.0,984.6065862841347,1.4520813165537267
"Runnels, Texas, US",US,140,2,0,138.0,1363.9906469212785,1.4285714285714286
"Rusk, Texas, US",US,384,2,0,382.0,705.8045068558615,0.5208333333333334
"Sabine, Texas, US",US,62,6,0,56.0,588.1236956934167,9.677419354838714
"San Augustine, Texas, US",US,175,11,0,164.0,2124.559912589535,6.2857142857142865
"San Jacinto, Texas, US",US,182,8,0,174.0,630.6524827610103,4.395604395604397
"San Patricio, Texas, US",US,972,31,0,941.0,1456.6162145961334,3.189300411522633
"San Saba, Texas, US",US,25,0,0,25.0,412.88191577208914,0.0
"Schleicher, Texas, US",US,36,1,0,35.0,1288.936627282492,2.7777777777777777
"Scurry, Texas, US",US,488,1,0,487.0,2921.6308447584265,0.20491803278688525
"Shackelford, Texas, US",US,20,0,0,20.0,612.5574272588054,0.0
"Shelby, Texas, US",US,406,18,0,388.0,1606.393922608214,4.433497536945813
"Sherman, Texas, US",US,43,0,0,43.0,1422.8987425545997,0.0
"Smith, Texas, US",US,2612,28,0,2584.0,1122.2293352123083,1.0719754977029097
"Somervell, Texas, US",US,79,0,0,79.0,865.4688869412796,0.0
"Starr, Texas, US",US,2264,79,0,2185.0,3502.854578930268,3.4893992932862186
"Stephens, Texas, US",US,49,3,0,46.0,523.168908819133,6.1224489795918355
"Sterling, Texas, US",US,0,0,0,0.0,0.0,-99.0
"Stonewall, Texas, US",US,5,0,0,5.0,370.3703703703704,0.0
"Sutton, Texas, US",US,66,1,0,65.0,1747.8813559322034,1.5151515151515151
"Swisher, Texas, US",US,82,2,0,80.0,1108.5575233202646,2.4390243902439024
"Tarrant, Texas, US",US,32666,469,0,32197.0,1553.6631129861146,1.4357435866038082
"Taylor, Texas, US",US,1137,28,0,1109.0,823.710100410044,2.4626209322779244
"Terrell, Texas, US",US,2,0,0,2.0,257.73195876288656,0.0
"Terry, Texas, US",US,161,2,0,159.0,1305.0174272513575,1.2422360248447204
"Throckmorton, Texas, US",US,4,2,0,2.0,266.4890073284477,50.0
"Titus, Texas, US",US,1289,15,0,1274.0,3935.877862595421,1.1636927851047325
"Tom Green, Texas, US",US,2775,28,0,2747.0,2328.020134228188,1.009009009009009
"Travis, Texas, US",US,23421,313,0,23108.0,1838.4494259604348,1.3364074975449385
"Trinity, Texas, US",US,157,4,0,153.0,1071.599208245171,2.5477707006369426
"Tyler, Texas, US",US,127,2,0,125.0,586.0095976375046,1.5748031496062993
"Unassigned, Texas, US",US,0,0,0,0.0,-99.0,-99.0
"Upshur, Texas, US",US,257,2,0,255.0,615.5246329605059,0.7782101167315175
"Upton, Texas, US",US,16,1,0,15.0,437.5170905113481,6.25
"Uvalde, Texas, US",US,562,10,0,552.0,2101.6416738341877,1.7793594306049825
"Val Verde, Texas, US",US,1693,49,0,1644.0,3453.340132585416,2.8942705256940333
"Van Zandt, Texas, US",US,432,4,0,428.0,763.3857572009189,0.925925925925926
"Victoria, Texas, US",US,3543,52,0,3491.0,3847.5739542157157,1.467682754727632
"Walker, Texas, US",US,3095,42,0,3053.0,4241.410971481821,1.35702746365105
"Waller, Texas, US",US,485,5,0,480.0,877.8916120624118,1.0309278350515465
"Ward, Texas, US",US,93,1,0,92.0,775.129188198033,1.075268817204301
"Washington, Texas, US",US,520,39,0,481.0,1449.1945822417927,7.5
"Webb, Texas, US",US,8814,179,0,8635.0,3185.952026372482,2.030859995461765
"Wharton, Texas, US",US,862,26,0,836.0,2074.309365675233,3.016241299303944
"Wheeler, Texas, US",US,33,0,0,33.0,652.6898734177215,0.0
"Wichita, Texas, US",US,1056,11,0,1045.0,798.6084852151554,1.0416666666666667
"Wilbarger, Texas, US",US,77,1,0,76.0,603.0229461978229,1.2987012987012987
"Willacy, Texas, US",US,720,30,0,690.0,3371.1021631238877,4.166666666666667
"Williamson, Texas, US",US,7075,98,0,6977.0,1198.0337007303349,1.3851590106007068
"Wilson, Texas, US",US,458,19,0,439.0,896.8083023301352,4.148471615720524
"Winkler, Texas, US",US,85,1,0,84.0,1061.1735330836457,1.1764705882352942
"Wise, Texas, US",US,475,8,0,467.0,678.7265660722451,1.6842105263157894
"Wood, Texas, US",US,345,8,0,337.0,757.5923933331869,2.318840579710145
"Yoakum, Texas, US",US,114,3,0,111.0,1308.3897624239642,2.631578947368421
"Young, Texas, US",US,190,5,0,185.0,1054.9694614103275,2.631578947368421
"Zapata, Texas, US",US,179,3,0,176.0,1262.4303547499824,1.675977653631285
"Zavala, Texas, US",US,233,6,0,227.0,1967.9054054054047,2.5751072961373387
"Bear River, Utah, US",US,2349,7,0,2342.0,1257.3734864948774,0.29799914857386123
"Central Utah, Utah, US",US,437,2,0,435.0,533.225956024111,0.4576659038901602
"Davis, Utah, US",US,3294,21,0,3273.0,926.631803106214,0.6375227686703097
"Salt Lake, Utah, US",US,21034,202,0,20832.0,1812.5930145281475,0.9603499096700581
"San Juan, Utah, US",US,650,25,0,625.0,4246.14580611445,3.8461538461538463
"Southeast Utah, Utah, US",US,114,1,0,113.0,283.37766288001194,0.8771929824561403
"Southwest Utah, Utah, US",US,3248,26,0,3222.0,1288.674109870577,0.8004926108374384
"Summit, Utah, US",US,717,1,0,716.0,1701.2694269782892,0.1394700139470014
"Tooele, Utah, US",US,588,0,0,588.0,813.7394649801407,0.0
"TriCounty, Utah, US",US,181,0,0,181.0,319.6637349440147,0.0
"Unassigned, Utah, US",US,0,0,0,0.0,-99.0,-99.0
"Utah, Utah, US",US,8983,37,0,8946.0,1411.8996911518545,0.4118891239007013
"Wasatch, Utah, US",US,583,4,0,579.0,1710.1287729899384,0.6861063464837049
"Weber-Morgan, Utah, US",US,2912,25,0,2887.0,1069.2634493293235,0.8585164835164835
"Addison, Vermont, US",US,74,2,0,72.0,201.21271446828186,2.7027027027027017
"Bennington, Vermont, US",US,90,1,0,89.0,253.73555117000282,1.1111111111111112
"Caledonia, Vermont, US",US,28,0,0,28.0,93.35511619377856,0.0
"Chittenden, Vermont, US",US,735,39,0,696.0,448.78918509653533,5.306122448979592
"Essex, Vermont, US",US,6,0,0,6.0,97.35518416355671,0.0
"Franklin, Vermont, US",US,118,7,0,111.0,238.85672644832192,5.932203389830509
"Grand Isle, Vermont, US",US,13,0,0,13.0,179.68210089841045,0.0
"Lamoille, Vermont, US",US,43,1,0,42.0,169.5449885655706,2.3255813953488373
"Orange, Vermont, US",US,15,0,0,15.0,51.917485809220544,0.0
"Orleans, Vermont, US",US,14,0,0,14.0,51.78089285053815,0.0
"Rutland, Vermont, US",US,100,1,0,99.0,171.84788025639702,1.0
"Unassigned, Vermont, US",US,8,0,0,8.0,-99.0,0.0
"Washington, Vermont, US",US,57,2,0,55.0,97.58770052560396,3.5087719298245608
"Windham, Vermont, US",US,104,3,0,101.0,246.31708587939937,2.8846153846153846
"Windsor, Vermont, US",US,73,2,0,71.0,132.57782136500668,2.7397260273972597
"Virgin Islands, US",US,639,9,0,630.0,595.7042174739904,1.4084507042253518
"Accomack, Virginia, US",US,1108,17,0,1091.0,3428.6421586830047,1.5342960288808665
"Albemarle, Virginia, US",US,856,16,0,840.0,782.9506997164548,1.8691588785046729
"Alexandria, Virginia, US",US,3014,60,0,2954.0,1890.5085681310686,1.9907100199071
"Alleghany, Virginia, US",US,62,4,0,58.0,417.227456258412,6.451612903225808
"Amelia, Virginia, US",US,82,2,0,80.0,623.8113351084062,2.4390243902439024
"Amherst, Virginia, US",US,184,1,0,183.0,582.1863629172599,0.5434782608695652
"Appomattox, Virginia, US",US,89,0,0,89.0,559.3614480548049,0.0
"Arlington, Virginia, US",US,3118,135,0,2983.0,1316.4894739953218,4.329698524695318
"Augusta, Virginia, US",US,287,4,0,283.0,379.84065221419314,1.3937282229965158
"Bath, Virginia, US",US,4,0,0,4.0,96.45526886906195,0.0
"Bedford, Virginia, US",US,370,8,0,362.0,468.3722166664557,2.1621621621621623
"Bland, Virginia, US",US,25,0,0,25.0,398.0891719745224,0.0
"Botetourt, Virginia, US",US,216,7,0,209.0,646.3389090038601,3.2407407407407414
"Bristol, Virginia, US",US,88,0,0,88.0,524.9970170624031,0.0
"Brunswick, Virginia, US",US,239,2,0,237.0,1472.4909124514816,0.8368200836820083
"Buchanan, Virginia, US",US,80,1,0,79.0,380.87983241287367,1.25
"Buckingham, Virginia, US",US,611,8,0,603.0,3563.0977373454634,1.3093289689034369
"Buena Vista, Virginia, US",US,58,1,0,57.0,895.3380673047238,1.7241379310344829
"Campbell, Virginia, US",US,216,2,0,214.0,393.5501503142936,0.925925925925926
"Caroline, Virginia, US",US,218,5,0,213.0,709.519934906428,2.2935779816513757
"Carroll, Virginia, US",US,333,14,0,319.0,1117.7872511832434,4.2042042042042045
"Charles City, Virginia, US",US,53,5,0,48.0,761.1661640097659,9.433962264150944
"Charlotte, Virginia, US",US,55,0,0,55.0,462.9629629629631,0.0
"Charlottesville, Virginia, US",US,550,15,0,535.0,1163.6271315533365,2.727272727272727
"Chesapeake, Virginia, US",US,3008,38,0,2970.0,1228.5825147548348,1.2632978723404256
"Chesterfield, Virginia, US",US,4475,80,0,4395.0,1268.4168457094913,1.7877094972067038
"Clarke, Virginia, US",US,72,0,0,72.0,492.50974758875435,0.0
"Colonial Heights, Virginia, US",US,203,22,0,181.0,1168.6816350028785,10.83743842364532
"Covington, Virginia, US",US,13,0,0,13.0,234.74178403755863,0.0
"Craig, Virginia, US",US,17,0,0,17.0,331.319430910154,0.0
"Culpeper, Virginia, US",US,1012,12,0,1000.0,1923.7715046098278,1.1857707509881423
"Cumberland, Virginia, US",US,77,0,0,77.0,775.2718485702777,0.0
"Danville, Virginia, US",US,419,7,0,412.0,1046.3490160823094,1.6706443914081146
"Dickenson, Virginia, US",US,49,1,0,48.0,342.2265679564185,2.0408163265306123
"Dinwiddie, Virginia, US",US,223,7,0,216.0,781.25,3.1390134529147984
"Emporia, Virginia, US",US,180,15,0,165.0,3367.0033670033667,8.333333333333334
"Essex, Virginia, US",US,105,1,0,104.0,958.641468090934,0.9523809523809524
"Fairfax, Virginia, US",US,16642,529,0,16113.0,1450.2427819006355,3.178704482634299
"Fairfax City, Virginia, US",US,92,7,0,85.0,383.03010116990714,7.608695652173912
"Falls Church, Virginia, US",US,61,6,0,55.0,417.3222959567627,9.836065573770492
"Fauquier, Virginia, US",US,623,9,0,614.0,874.729718345455,1.4446227929373996
"Floyd, Virginia, US",US,90,2,0,88.0,571.464854911423,2.2222222222222223
"Fluvanna, Virginia, US",US,196,9,0,187.0,718.7385405207187,4.591836734693878
"Franklin, Virginia, US",US,176,1,0,175.0,314.05017665322436,0.5681818181818182
"Franklin City, Virginia, US",US,188,6,0,182.0,2359.7339023471827,3.191489361702128
"Frederick, Virginia, US",US,686,9,0,677.0,768.0852731405282,1.3119533527696794
"Fredericksburg, Virginia, US",US,414,4,0,410.0,1425.8162281305965,0.966183574879227
"Galax, Virginia, US",US,351,24,0,327.0,5530.171734677801,6.837606837606838
"Giles, Virginia, US",US,27,0,0,27.0,161.48325358851676,0.0
"Gloucester, Virginia, US",US,166,2,0,164.0,444.46824461818574,1.2048192771084338
"Goochland, Virginia, US",US,167,7,0,160.0,703.0690860101882,4.1916167664670665
"Grayson, Virginia, US",US,156,5,0,151.0,1003.2154340836013,3.2051282051282053
"Greene, Virginia, US",US,169,2,0,167.0,852.717089661436,1.183431952662722
"Greensville, Virginia, US",US,529,11,0,518.0,4666.5490472829915,2.0793950850661624
"Halifax, Virginia, US",US,159,2,0,157.0,468.8744065347527,1.2578616352201255
"Hampton, Virginia, US",US,1273,7,0,1266.0,946.3980373206456,0.5498821681068342
"Hanover, Virginia, US",US,660,33,0,627.0,612.4380602416346,5.0
"Harrisonburg, Virginia, US",US,1083,31,0,1052.0,2042.779538252603,2.862419205909512
"Henrico, Virginia, US",US,3968,186,0,3782.0,1199.451057681263,4.6875
"Henry, Virginia, US",US,611,9,0,602.0,1208.5368989457445,1.4729950900163666
"Highland, Virginia, US",US,6,0,0,6.0,273.97260273972597,0.0
"Hopewell, Virginia, US",US,278,5,0,273.0,1233.9651116338941,1.7985611510791366
"Isle of Wight, Virginia, US",US,401,9,0,392.0,1080.600393435555,2.244389027431421
"James City, Virginia, US",US,621,17,0,604.0,811.5207192608757,2.7375201288244773
"King George, Virginia, US",US,153,4,0,149.0,570.1296765538829,2.6143790849673203
"King William, Virginia, US",US,91,2,0,89.0,530.6741310940051,2.1978021978021984
"King and Queen, Virginia, US",US,42,1,0,41.0,597.8647686832742,2.380952380952381
"Lancaster, Virginia, US",US,41,0,0,41.0,386.6830142412525,0.0
"Lee, Virginia, US",US,130,1,0,129.0,555.0100328736712,0.7692307692307693
"Lexington, Virginia, US",US,33,0,0,33.0,443.19097502014506,0.0
"Loudoun, Virginia, US",US,5372,115,0,5257.0,1299.03418791018,2.140729709605361
"Louisa, Virginia, US",US,195,2,0,193.0,518.7411880503312,1.0256410256410255
"Lunenburg, Virginia, US",US,66,1,0,65.0,541.1610364053788,1.5151515151515151
"Lynchburg, Virginia, US",US,654,5,0,649.0,795.9302891636647,0.764525993883792
"Madison, Virginia, US",US,71,1,0,70.0,535.4045697911168,1.4084507042253518
"Manassas, Virginia, US",US,1670,23,0,1647.0,4064.7438237799684,1.377245508982036
"Manassas Park, Virginia, US",US,518,7,0,511.0,2963.7258267536326,1.3513513513513509
"Martinsville, Virginia, US",US,219,3,0,216.0,1744.4639158833838,1.3698630136986298
"Mathews, Virginia, US",US,18,0,0,18.0,203.75820692777904,0.0
"Mecklenburg, Virginia, US",US,447,32,0,415.0,1461.4051721319515,7.158836689038031
"Middlesex, Virginia, US",US,46,1,0,45.0,434.7004347004347,2.1739130434782608
"Montgomery, Virginia, US",US,312,3,0,309.0,316.6387578017963,0.9615384615384616
"Nelson, Virginia, US",US,54,0,0,54.0,361.68787675820494,0.0
"New Kent, Virginia, US",US,129,1,0,128.0,558.659217877095,0.7751937984496124
"Newport News, Virginia, US",US,1872,19,0,1853.0,1044.4971404658947,1.014957264957265
"Norfolk, Virginia, US",US,3802,33,0,3769.0,1566.2720089642498,0.8679642293529721
"Northampton, Virginia, US",US,296,29,0,267.0,2527.754056362084,9.797297297297296
"Northumberland, Virginia, US",US,78,3,0,75.0,644.8945845390658,3.8461538461538463
"Norton, Virginia, US",US,21,0,0,21.0,527.5056518462699,0.0
"Nottoway, Virginia, US",US,182,14,0,168.0,1194.8529411764705,7.6923076923076925
"Orange, Virginia, US",US,231,3,0,228.0,623.4649537124504,1.2987012987012987
"Page, Virginia, US",US,347,25,0,322.0,1451.7613588821018,7.204610951008648
"Patrick, Virginia, US",US,161,4,0,157.0,914.3571104043616,2.4844720496894412
"Petersburg, Virginia, US",US,531,19,0,512.0,1693.996044152364,3.5781544256120528
"Pittsylvania, Virginia, US",US,516,2,0,514.0,854.9557610100408,0.3875968992248062
"Poquoson, Virginia, US",US,44,0,0,44.0,358.5689837829028,0.0
"Portsmouth, Virginia, US",US,1855,25,0,1830.0,1965.0840060170767,1.3477088948787062
"Powhatan, Virginia, US",US,151,4,0,147.0,509.24052340482933,2.6490066225165565
"Prince Edward, Virginia, US",US,423,11,0,412.0,1855.1004297868606,2.600472813238771
"Prince George, Virginia, US",US,424,2,0,422.0,1105.5197768101582,0.4716981132075472
"Prince William, Virginia, US",US,9605,176,0,9429.0,2042.1614381238903,1.8323789692868293
"Pulaski, Virginia, US",US,90,3,0,87.0,264.4958415376025,3.333333333333333
"Radford, Virginia, US",US,58,0,0,58.0,317.8256342813305,0.0
"Rappahannock, Virginia, US",US,44,2,0,42.0,597.0149253731344,4.545454545454546
"Richmond, Virginia, US",US,322,4,0,318.0,3568.6578743211794,1.2422360248447204
"Richmond City, Virginia, US",US,3248,41,0,3207.0,1409.5019875366695,1.2623152709359606
"Roanoke, Virginia, US",US,502,4,0,498.0,532.9879175248975,0.796812749003984
"Roanoke City, Virginia, US",US,1036,15,0,1021.0,1044.9552666350626,1.4478764478764483
"Rockbridge, Virginia, US",US,69,1,0,68.0,305.674921366234,1.4492753623188406
"Rockingham, Virginia, US",US,957,19,0,938.0,1167.8137355396104,1.9853709508881925
"Russell, Virginia, US",US,134,2,0,132.0,504.02467464078836,1.492537313432836
"Salem, Virginia, US",US,163,3,0,160.0,644.2433105410853,1.8404907975460123
"Scott, Virginia, US",US,111,3,0,108.0,514.6990633404433,2.7027027027027017
"Shenandoah, Virginia, US",US,724,46,0,678.0,1659.9413059427734,6.3535911602209945
"Smyth, Virginia, US",US,154,3,0,151.0,511.55992559128373,1.9480519480519485
"Southampton, Virginia, US",US,285,13,0,272.0,1616.4709885996256,4.56140350877193
"Spotsylvania, Virginia, US",US,1536,35,0,1501.0,1127.6291157361525,2.278645833333333
"Stafford, Virginia, US",US,1424,9,0,1415.0,931.4373176698367,0.6320224719101124
"Staunton, Virginia, US",US,154,0,0,154.0,617.6800898443768,0.0
"Suffolk, Virginia, US",US,1334,53,0,1281.0,1448.2998219481478,3.9730134932533727
"Surry, Virginia, US",US,51,2,0,49.0,794.1451261289317,3.92156862745098
"Sussex, Virginia, US",US,310,9,0,301.0,2778.026704901873,2.9032258064516134
"Tazewell, Virginia, US",US,123,0,0,123.0,302.9929794309644,0.0
"Unassigned, Virginia, US",US,0,0,0,0.0,-99.0,-99.0
"Virginia Beach, Virginia, US",US,5139,54,0,5085.0,1142.0659860347487,1.0507880910683012
"Warren, Virginia, US",US,356,6,0,350.0,886.3658998107758,1.6853932584269662
"Washington, Virginia, US",US,237,6,0,231.0,441.0122813546706,2.5316455696202533
"Waynesboro, Virginia, US",US,177,3,0,174.0,782.1475916924437,1.6949152542372878
"Westmoreland, Virginia, US",US,214,3,0,211.0,1187.8989730779906,1.4018691588785046
"Williamsburg, Virginia, US",US,128,6,0,122.0,855.9582720342382,4.6875
"Winchester, Virginia, US",US,404,4,0,400.0,1438.8489208633093,0.99009900990099
"Wise, Virginia, US",US,181,3,0,178.0,484.1772998421743,1.6574585635359116
"Wythe, Virginia, US",US,119,3,0,116.0,414.8654302049923,2.5210084033613445
"York, Virginia, US",US,375,4,0,371.0,549.2091388400703,1.0666666666666669
"Adams, Washington, US",US,457,5,0,452.0,2286.943902316969,1.0940919037199124
"Asotin, Washington, US",US,28,2,0,26.0,123.99256044637322,7.142857142857142
"Benton, Washington, US",US,3787,119,0,3668.0,1852.8303733059347,3.1423290203327165
"Chelan, Washington, US",US,1405,10,0,1395.0,1819.9481865284968,0.7117437722419929
"Clallam, Washington, US",US,142,0,0,142.0,183.62623010177032,0.0
"Clark, Washington, US",US,1849,45,0,1804.0,378.7064175274096,2.43374797187669
"Columbia, Washington, US",US,13,1,0,12.0,326.2233375156838,7.6923076923076925
"Cowlitz, Washington, US",US,496,5,0,491.0,448.4913150018537,1.0080645161290325
"Douglas, Washington, US",US,976,7,0,969.0,2247.346243293652,0.7172131147540983
"Ferry, Washington, US",US,22,0,0,22.0,288.4489314278223,0.0
"Franklin, Washington, US",US,3577,51,0,3526.0,3756.484845938964,1.4257757897679617
"Garfield, Washington, US",US,4,0,0,4.0,179.77528089887642,0.0
"Grant, Washington, US",US,1584,13,0,1571.0,1620.7422262695306,0.8207070707070707
"Grays Harbor, Washington, US",US,125,3,0,122.0,166.53122127336437,2.4
"Island, Washington, US",US,249,11,0,238.0,292.4560435043046,4.417670682730924
"Jefferson, Washington, US",US,55,0,0,55.0,170.69612985320134,0.0
"King, Washington, US",US,16941,684,0,16257.0,752.0035227554198,4.037542057729768
"Kitsap, Washington, US",US,768,7,0,761.0,282.90106198406465,0.9114583333333334
"Kittitas, Washington, US",US,412,20,0,392.0,859.4972358402002,4.854368932038835
"Klickitat, Washington, US",US,119,3,0,116.0,530.6577480490523,2.5210084033613445
"Lewis, Washington, US",US,231,4,0,227.0,286.22052610058614,1.7316017316017316
"Lincoln, Washington, US",US,27,0,0,27.0,246.82329280555808,0.0
"Mason, Washington, US",US,242,1,0,241.0,362.4490774023485,0.4132231404958678
"Okanogan, Washington, US",US,881,5,0,876.0,2085.552635939682,0.5675368898978433
"Pacific, Washington, US",US,55,2,0,53.0,244.75991277646744,3.636363636363636
"Pend Oreille, Washington, US",US,46,0,0,46.0,335.1792480326436,0.0
"Pierce, Washington, US",US,5874,143,0,5731.0,649.0751176821587,2.4344569288389515
"San Juan, Washington, US",US,30,0,0,30.0,170.62905243999546,0.0
"Skagit, Washington, US",US,904,21,0,883.0,699.6633257226888,2.3230088495575223
"Skamania, Washington, US",US,57,1,0,56.0,471.737151369693,1.7543859649122806
"Snohomish, Washington, US",US,5582,197,0,5385.0,679.006864270396,3.5292010032246512
"Spokane, Washington, US",US,4602,93,0,4509.0,880.2635052161638,2.0208604954367666
"Stevens, Washington, US",US,112,1,0,111.0,244.95330577608644,0.8928571428571429
"Thurston, Washington, US",US,752,11,0,741.0,258.83195197841235,1.4627659574468086
"Unassigned, Washington, US",US,204,2,0,202.0,-99.0,0.9803921568627452
"Wahkiakum, Washington, US",US,5,0,0,5.0,111.40819964349377,0.0
"Walla Walla, Washington, US",US,564,3,0,561.0,928.2422646477946,0.5319148936170213
"Whatcom, Washington, US",US,1000,39,0,961.0,436.2107246768769,3.9
"Whitman, Washington, US",US,113,0,0,113.0,225.5308957368673,0.0
"Yakima, Washington, US",US,10412,215,0,10197.0,4150.307127510732,2.0649250864387247
"Barbour, West Virginia, US",US,29,1,0,28.0,176.38829754881093,3.4482758620689653
"Berkeley, West Virginia, US",US,713,11,0,702.0,598.2999219608797,1.5427769985974755
"Boone, West Virginia, US",US,109,0,0,109.0,507.9927296453372,0.0
"Braxton, West Virginia, US",US,8,0,0,8.0,57.31890807480117,0.0
"Brooke, West Virginia, US",US,70,1,0,69.0,319.0665025753225,1.4285714285714286
"Cabell, West Virginia, US",US,428,3,0,425.0,465.4956767632824,0.7009345794392523
"Calhoun, West Virginia, US",US,6,0,0,6.0,84.40005626670418,0.0
"Clay, West Virginia, US",US,18,1,0,17.0,211.56558533145275,5.5555555555555545
"Doddridge, West Virginia, US",US,6,0,0,6.0,71.02272727272727,0.0
"Fayette, West Virginia, US",US,155,7,0,148.0,365.5143140121682,4.516129032258065
"Gilmer, West Virginia, US",US,17,0,0,17.0,217.30793813115173,0.0
"Grant, West Virginia, US",US,129,4,0,125.0,1115.1452282157677,3.1007751937984502
"Greenbrier, West Virginia, US",US,93,3,0,90.0,268.3053487969534,3.2258064516129035
"Hampshire, West Virginia, US",US,80,1,0,79.0,345.1995685005394,1.25
"Hancock, West Virginia, US",US,112,0,0,112.0,388.753904894134,0.0
"Hardy, West Virginia, US",US,61,0,0,61.0,442.7990708478514,0.0
"Harrison, West Virginia, US",US,235,1,0,234.0,349.41120494825736,0.425531914893617
"Jackson, West Virginia, US",US,166,19,0,147.0,580.9070548712208,11.445783132530119
"Jefferson, West Virginia, US",US,299,4,0,295.0,523.2212228327442,1.3377926421404682
"Kanawha, West Virginia, US",US,976,24,0,952.0,547.9329006759336,2.459016393442623
"Lewis, West Virginia, US",US,29,2,0,27.0,182.30967498585528,6.896551724137932
"Lincoln, West Virginia, US",US,95,0,0,95.0,465.48091528247335,0.0
"Logan, West Virginia, US",US,264,7,0,257.0,824.5104469221402,2.6515151515151514
"Marion, West Virginia, US",US,193,2,0,191.0,344.20031388215165,1.0362694300518134
"Marshall, West Virginia, US",US,130,1,0,129.0,425.79673119124817,0.7692307692307693
"Mason, West Virginia, US",US,66,1,0,65.0,248.9063207120229,1.5151515151515151
"McDowell, West Virginia, US",US,64,0,0,64.0,363.14117113027686,0.0
"Mercer, West Virginia, US",US,209,16,0,193.0,355.69624561761805,7.655502392344498
"Mineral, West Virginia, US",US,127,4,0,123.0,472.6812565133243,3.1496062992125986
"Mingo, West Virginia, US",US,183,5,0,178.0,781.25,2.7322404371584703
"Monongalia, West Virginia, US",US,953,5,0,948.0,902.3595803507176,0.5246589716684156
"Monroe, West Virginia, US",US,21,0,0,21.0,158.19209039548022,0.0
"Morgan, West Virginia, US",US,30,0,0,30.0,167.74770744799818,0.0
"Nicholas, West Virginia, US",US,40,1,0,39.0,163.29196603527106,2.5
"Ohio, West Virginia, US",US,272,4,0,268.0,656.830310786989,1.4705882352941178
"Pendleton, West Virginia, US",US,42,1,0,41.0,602.6689625484287,2.380952380952381
"Pleasants, West Virginia, US",US,14,1,0,13.0,187.66756032171585,7.142857142857142
"Pocahontas, West Virginia, US",US,42,0,0,42.0,509.2761004001455,0.0
"Preston, West Virginia, US",US,125,4,0,121.0,373.8932759033261,3.2
"Putnam, West Virginia, US",US,203,0,0,203.0,359.61027457927366,0.0
"Raleigh, West Virginia, US",US,267,1,0,266.0,363.95359932389147,0.3745318352059925
"Randolph, West Virginia, US",US,211,0,0,211.0,735.3197421153511,0.0
"Ritchie, West Virginia, US",US,3,0,0,3.0,31.400460540087924,0.0
"Roane, West Virginia, US",US,16,1,0,15.0,116.89070718877848,6.25
"Summers, West Virginia, US",US,15,0,0,15.0,119.30326890956812,0.0
"Taylor, West Virginia, US",US,59,1,0,58.0,353.3992213237496,1.6949152542372878
"Tucker, West Virginia, US",US,10,0,0,10.0,146.22020763269484,0.0
"Tyler, West Virginia, US",US,15,0,0,15.0,174.60132697008495,0.0
"Unassigned, West Virginia, US",US,0,0,0,0.0,-99.0,-99.0
"Upshur, West Virginia, US",US,40,0,0,40.0,165.45334215751157,0.0
"Wayne, West Virginia, US",US,214,9,0,205.0,543.1196385970255,4.205607476635514
"Webster, West Virginia, US",US,4,0,0,4.0,49.297510475720976,0.0
"Wetzel, West Virginia, US",US,44,0,0,44.0,292.0677066047129,0.0
"Wirt, West Virginia, US",US,7,0,0,7.0,120.25425184676172,0.0
"Wood, West Virginia, US",US,264,5,0,259.0,316.0995234560215,1.893939393939394
"Wyoming, West Virginia, US",US,37,2,0,35.0,181.42590958124939,5.405405405405406
"Adams, Wisconsin, US",US,89,2,0,87.0,440.1582591493572,2.247191011235955
